Country,Species,Most common name,Description Of Specific Uses,Lang,Description,Transboundary name,Other name,Uses,Additional information,Additional information comments,Efabis cultural role comment,Efabis cultural value,Adaptability to specific environment,Specific resistance or tolerance,Specific reproductive characteristic,Special characteristic of product,Other special qualities,Reference for special qualities,Efabis genetic features,Efabis environmental role,Efabis adaptability to marginal land,Body conformation,Coat description,Coat quality,Comb type,Skin colour,Shank and foot colour,Plumage colour,Pattern within feather,Avian classification,Color comments,Efabis main colour,Efabis skin colour,Number of horns males,Number of horns females,Horn shape size and comments,Wither height males,Wither height females,Weight males,Weight females,Other specific visible traits,Breed classification,Herdbook,Herdbook established,Domestication status,Taxonomic classification,Description of origin,Year of origin,Import,Location within country,Egs per year AVG,Eggs per year MIN,Eggs per year MAX,Egg weight,Wool or hair,Wool type,Fleece weight AVG,Fleece weight MIN,Fleece weight MAX,Fibre diam,Management system,Feeding of adults,Mobility,Milk per year AVG,Milk per year MIN,Milk per year MAX,Lactation length AVG,Lactation length MIN,Lactation length MAX,Milk yield per lactation (kg) AVG,Milk yield per lactation (kg) MIN,Milk yield per lactation (kg) MAX,Milk fat AVG,Milk fat MIN,Milk fat MAX,Milk per day,Number of lactations,Efabis milk protein AVG,Efabis milk protein MIN,Efabis milk protein MAX,Birth weight males,Birth weight females,Age maturity males,Age maturity females,Age breeding males,Age breeding females,Age first parturition AVG,Age first parturition MIN,Age first parturition MAX,Parturition interval AVG,Parturition interval MIN,Parturition interval MAX,Length productive life,Daily gain,Carcass weight,Dressing percentage,Performance data reference,Managment conditions performance measured,Comments managment conditions,Additional performance parameters,Litter size AVG,Litter size MIN,Litter size MAX,Geographical classification,Local cryo conservation status,Local Risk,Local Detailed Risk,Regional Transboundary Risk (detailed),International Transboundary Risk (detailed)
Ukraine,Horse,Gutsul,"Hutsul horses due to such qualities as soft movements, goodwill and devotion to work are used complex: for saddle riding and carting. Besides that, this breed is considered to be one of the best for hippotherapy.",eng.,"This breed is derived from the name of Ukrainian Eastern Carpathians, whose name was Gutsuls.",Hutsul,,"Carting, DraughtPower, Transport","Gutsuls are small and bony, undemanding to food, disease resistant, marked with longevity (20 years old ones save ability to reproduce), with regular exterior and dry constitution, has strong limbs, small and very strong hoofs, that does not need to be shoed. This small horse is very strong, calm and able to live in open air the whole year.","Breed belongs to the local endangered breeds of Ukraine. In Ukraine there are 2 types of Hutsul horses: light saddle-pack type and heavier draft. Breed has lines of Gurgul, Zmerlyk, Horal, Grobe.",,,They are well suited to work in harsh mountain conditions.,"Horses of this breed have high endurance and resistance, resistant to diseases.",Marked with high prolificacy and longevity., ,"Hutsul horses tend to recover quickly fatness, efficiently use feed.They have unique coordination when overcoming the steep mountain terrain.",,Allele Dcfk is characteristic only for Hutsul breed. Homosigosity coefficient (Ca) is rather low (0.1909),,They are adapt to intensive work highly in mountains.,,,,,,,,,,"Colour is mostly bay with a dark belt along the back, can also be brown, dun (pale yellow), pockmarked, black, red, gray, ashy, possible zebra-liked strips on the forlimbs and the shoulder blades.","Bay, red",,,,,136,132,,,"The main type of Hutsul horse - draft. Body structure of this type is massive, shapes are rounded, constitution is strong. The body is wide, deep and long, head is of medium size with broad forehead, straight or curved inward profile, thick neck is short, wither is low long, steep blades, short limbs, set wide apart, front - often with short metacarpus, rear almost always cow-hocked.",,,,domestic,breed,"Indigenous breed. Breed is created by crossing of mountain horses of Bukovina (region of Carpathian), Galicia and Hungary with stallions of haflinher and pintzgauer breeds and horses of Oriental type, including the Arabian breed. At the beginning of XX century purebred saddle horses were used in crossings - Anglo-Arab, and later Kabardian horses. But there is thought, that this breed is direct descendants of tarpans (silverfish). Proximity of Hutsul horses to tarpans is explained by the large amount of zebra-likeness among them, which is characteristic for many native species.",This breed was first written mentioned in 1603.,,Carpathian region.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On mountain trails horses of this breed with packs on their backs weighing 100 kg and even more passed up to 100 km for 24 hours. Two stallions of this breed in the Carpathian mountain paths in harness passed for day and a half 180 km with a break for the night.,,,,regional,No Information,atRisk,critical,vulnerable,
Ukraine,Horse,Hafflinger,Hafflinger is admitted to be universal (ideal horse for all family).,eng.,,Haflinger,,"DraughtPower, Hobby, Riding (byChildren), Sport",,"Because of living during the evolution closely with people, it is the perfect friend of people. It is very pacable.",,,They are undemanding and endurant.,"successfully can be used in mountainous regions, at narrow paths.",, ,very assiduous and calm.,http://horsepkr.com/ua/knyazha-konyushnya/55-khaflinher,,,,,,,,,,,,,Gold colour (palomino) with white tail and mane.,,,,,,148,138,,,"Head is noble and harmonious, stallions' one can be a bit rough, nape is good expressed, neck is noble, of sufficient length, regularly set, chest is rather wide, deep, shoulder has excellent angle, scruff is high, that ensure good saddle position, back is strong, of sufficient length, with short loin, limbs are dry, regularly set, joints are wide, good expressed, strong hooves, patches on limbs are undesirable, but allowed.",Exotic,n,,domestic,breed,"Hafflinger - ancient breed of small horses, created at Austrian mountains, in Tirol.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hafflinger has accurate and rhythmical allurs. Pace is loose, energetic, noble and rhythmical. Trot and hallop are elastic, energetic, athletic and rhythmical. Hind legs works actively with large space seizing. Low move is inherent to horses of the breed, high move is undiserable.",,,,international,No Information,unknown,unknown,,notAtRisk
Ukraine,Horse,Hanover,,eng.,"The name comes from the province of Germany (Hannover), where the breed was bred.",Hanoverian,Gannoverska,Sport,"There were two types in the breed: lightened, saddle and massive.",,,,,,, ,Have a well balanced energetic temperament.,,,,,,,,,,,,,,,"Mostly red and bay, less often black and gray.",,,,,170,,,,"Modern Hannover horse is quite large (withers height 158-175 cm) and massive with great expressive head, long neck, developed muscles, well-defined withers, strong limbs, good movements and powerful jump. They are harmoniously built, with compact body.",,,,domestic,breed,,,,1 breeding farm at Chernihiv region (2014).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Information,atRisk,critical,,notAtRisk
Ukraine,Horse,Latvian Harness,Used in horse sport both in harness and under saddle.,eng.,"This breed was derived in Latvia, so was named after the name of the country.",,,"DraughtPower, Sport","There are three types in the breed: basic, heavy and lightweight. Most of the horses of light type for the exterior are close to half-blood saddle horse breeds. This is achieved by crossing with Hanover, Trakenen and Pure-blood stallions.","Breed is characterized with universal working qualities, longevity, calmness.",,,,,High fecundity., ,They are long-living.,,,,,,,,,,,,,,Color is mostly bay and red with large patches on the head and limbs.,,,,,,165,160,650,600,"Horses are characterized with harmonious and strong body build, well developed muscles and skeleton. Latvian harness horses are tall with well-developed body, strong limbs. Head is big, with strong, medium length neck, that has high output. Croup of these horses is wide, slightly droop, chest is deep, muscles - well developed, limbs are dry and bony, with strong hooves. Latvian harness horses have broad movements, expressed harness type and well-developed working traits. Among the exterior flaws of the breed often found rough head, short neck, damp limbs, saber-liked limbs.",,,,domestic,breed,Created in Latvia by a complex reproductive crossbreeding of local mares with European half-blooded harness and carthorse breeds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,unknown,unknown,,
Ukraine,Horse,Newolexandrian heavy draft,Transporting light loads in collective and private farms.,eng.,"Named after name of noted in Ukraine horse-breeding farm in New Olexandrivka vilage in the southern east of Ukraine, where this breed was bred at the final stage.",,Novooleksanrivskii vagovoz,"Carting, DraughtPower, GeneralCrossbreeding, Transport",More than 20 representatives of Newolexandrian type were awarded the title of breed champions. It is known that Newolexandrian heavy draft horses are best horse herd improvers in commercial horse-breeding. Use of this breed in all regions of Ukraine gives possibility to obtain from small mares larger and stronger hybrids with good working qualities.,,,,Characterised by excellent adaptability to various farm and climatic conditions.,,The breed has high reproductive abiliity. Foaling rate in leading breeding farm - 85-95 and more per 100 mares., ,"Temper is vigorous, balanced. Breed is early-matured and has great longevity. They are mobile, have high work-effeciency when driving by step, trot with load. They have great carrying capacity.",,,,"Undemanding to feed, can digest it well and keep fatness long time.",,,,,,,,,,,"Dominating colours are red and red-roan, bay and bay-roan.",,,,,155,150,590,560,"Animals are not big, of harness type and strong body build.Their head is comparatively light, dry, with wide forehead and lively eyes, neck is rather long, muscular, often with Arabized bend, wither is wide; back is wide, long and strong, flat loins, wide and muscular; groin is short, crupper is large, wide and split, with normal inclination; chest is rounded; limbs are strong, rather short, dry, overgrown with hair, rear - often out-kneed; mane and tail are thick, long and often wavy.",Native,,,domestic,breed,"The work with the breed in Ukraine began in 1868, when to Poltava region was imported cart horses from Western European countries, mainly from Belgium. Local mares (partially improved by various other breeds before) were crossed with Belgian Mountain Arden sires, to a lesser extent with Brabants and Persherons. Till 1920 in the breed of Russian Ardens there were formed several breed types. The smallest, but most uniform proportional figure had Dibrovsky Arden. In 1929 Dibrovsky cart horses of Mariupol national farm was transferred to Novooleksandrivka stud, where selection work was being built on cross lines with simultaneous application of inbreeding.",1998,,"Poltava, Sumy, Ternopil, Cherkassy, Chernigov region of Ukraine.",,,,,,,,,,,,,,,,,,,,,2500,3000,,,,,21,,,,,,,,,,,,,,,,21,,,,http://lann.com.ua/,,,Maximal draft power - 669 kg.,,,,local,No Information,atRisk,critical,,
Ukraine,Horse,Nogai,,,extinct since the beginning of the previous century breed.,,,,extinct breed.,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,domestic,variety,origin of Cossak (Old Don) and Black Sea,,,southern Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,extinct,extinct,,
Ukraine,Horse,Orlov Trotter,This breed is known as universal harness breed and improver of local horses. Pure-blood and crossbred horses of this breed are also used for riding and classical variants of equestrian sport.,eng.,Name was derived from the name of originator and direction of use of horses.,Orlov Trotter,Orlovska rysysta,"Carting, GeneralCrossbreeding, Racing",Among Orlov trotters there are isolated 3 breed and 5 farm types. During 2000-2005 years Orlov trotters of Ukrainian selection there was done several international records of breed in different gender and age categories.,,,,Orlov trotters easily adapt to different conditions.,,Mares are quite prolific. Output of foals - 80-85 from 100 mares., ,"Orlov trotters mostly have balanced, friendly and energetic temperament. They are relatively late-maturing and finish growth and development till 6-7-year.",,"Alleles' frequencies on three blood protein loci: transferrine (Tf), albumine (Al) and esterase (Es). Amongst investigated 998 Orlov trotters were found such allele frequencies: Tf D - 0,099; Tf F - 0,357; Tf H - 0,213; Tf O - 0,035; Tf R - 0,296; Al A - 0,400; Al B - 0,600; Es F - 0,199; Es G - 0,356; Es I - 0,444; Es H - 0,001.",,,,,,,,,,,,,"Color - gray (50%), more often spotted (""in apples"") with dark or white mane and tail, bay (23%), black (20%) and red (5%).",,,,,162,161,550,500,"Orlov trotters are large, harmonious, light harness horses. Exterior marks of Oryol trotters are dry, specific for breed head, straight long neck, long, tall, well-muscled withers, broad back and loins, long rump. However, there are in breed also too high-limbed horses with not enough deep chest and weak joints. There also can be found horses with toes-out forearms and short pasterns. Gray horses often have melanosarkoma and grease.",Locally adapted,y,1927,domestic,breed,"This light harness breed was created in late XVIII-early XIX century in Khrenovsk horse farm by means of reproductive crossbreeding of Arabic horses and some eastern breeds with cart horses from West Germany (Danish, Dutch, Meklenburghian, etc.).",,,"12 farms in central, southern and eastern parts of Ukraine.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,international,No Information,atRisk,critical,,notAtRisk
Ukraine,Horse,Russian Heavy Draft,Used in agricultural work.,eng.,,,,DraughtPower,,,,,Horses have good acclimatization ability.,,At some breeding farms' conditions from 100 mares they receive 85-95 foals., ,"Have balanced energetic temperament, are characterized by endurance, high work effeciency and are early maturing - they finish their growth to three years.",,,,"Undemandable to feed, can digest it well and keep fatness.",,,,,,,,,,Black colour is rare for breed.,"Red, red-and-roan, red-and-bay, brown, black.",,,,,150,148,590,560,"Russian Heavy Draft horses are small, massive, harmoniously built, with short, strong and dry limbs, average head. Their neck is strong with well-developed crest, wither is low, back is middle, croup is wide, steep a bit. They perfectly combine dry figure, solidity and mobility.Among exterior defects can be found mild back, outlet of limbs. These horses have well expressed carthorse shape and strong body build.",,y,,domestic,breed,"Created by means of complex reproductive crossbreeding of local mare population with Ardennes, Barbonson and other cart horse breeds.",1952,,Kyiv (central) region.,,,,,,,,,,,,,,,,,,,,2600,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,local,No Information,atRisk,critical,,
Ukraine,Horse,Russian Trotter,,eng.,The name comes from the country of origin and character of productivity.,Russian Trotter,,"GeneralCrossbreeding, Racing, Riding (work)",Almost all absolute records in racing horse-breeding of former Soviet Union did Russian Trotter horses. In 1975 1600-meters' distance was overcame for 1 min 58.7 sec. by stallion Vlastnij from Dybrovka horse farm (central part of Ukraine).,,,,Horses are good adapted to different conditions.,,, ,,,"Genetic polymorphism on different indices of blood groups and serum proteins is represented with following friquencies: antigens of blood groups — Аа — 0,83, Ас — 0,03, Са - 0,89, Dа - 0,23; Dв - 0,21; Dс1 - 0,77; Dс - 0,28; Dп - 0,19, Ка - 0,19, Ра - 0,76, Qa - 0,12; on transferrins - D - 0,26, F - 0,39, Н - 0,08, О - 0,8, R - 0,17. Transferrin М is not found.",,,,,,,,,,,,"uni coloured: predominantly chestnut (46%), black is less frequent (27%), red and grey also exist",Bay.,,,,,161,159,,,"strong body build, well developed muscular system. Exterior faults are droop croup, some animals have knock-kneed fore limbs and sabre-liked hind limbs, cocked and straight ancles.",Locally adapted,y,,domestic,breed,This breed resulted in reproductive crossbreeding of Orlov and American trotters with further pure breeding of the crosses.,1949,,"southern, eastern, central part of Ukraine.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Information,atRisk,critical,,notAtRisk
Ukraine,Horse,Shetland Pony,"They are used for children's sports, for circus or as decorative horses.",eng.,The name comes from the name of Shetland Islands where the breed was created.,Shetland Pony,,Riding (byChildren),"Considering ratio size/power of this breed, it is one of the strongest breeds.",Temper of this breed is as a rule calm and easy.,,,,They are resistant to diseases.,Reproductive ability is 95-97 foals per 100 mares., ,"Shetland pony are characterized by endurance, they are undemanding and tireless.",,,,Very adaptable.,,,,,,,,,,"They are mostly uni coloured: black (35.3%), red (23.6%), and others (palamino (17.6%).","Black, red.",,,,,95.5,94.7,,,"They have low height, their neck is of average length. The distinctive exterior trait of pony is short legs, the croup is saggy and short, as a rule, the body hair, forelock, mane and tail are well developed. They are mostly sway-backed and have saggy belly. They have very elegant small head and very thick mane. Tail and mane are thick and long, but females have these exterior traits better expressed. The characteristic feature of Shetland pony is rough, long wool on body, very long and thick mane and tail. Such wool protected Shetland pony from cold.",,,,domestic,breed,"imported to ""Askania-Nova"" reservation",1959,,"Private pony farm ""Nabeg (Raid)"" in Kiev.",,,,,,,,,,,,,,,,,150,,,,,,,,,11,,,,,20,16,,,42,,,,,,,,30,,,,,,,,1,,,international,No Information,unknown,unknown,,notAtRisk
Ukraine,Horse,Streletska (shooter's),,,"Named after a name of the village, where situated the horse farm, where this breed was created.",,,,,Mostly bad character.,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,light,Native,,,domestic,variety,origin from crossing Arab x Thoroughbred in late 19th century; origin of Tersk.,before the World War II.,,South-eastern Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,No Information,extinct,extinct,,
Ukraine,Horse,Tarpan,,pol.,,Tarpan,Prehistoric Wild Horse,,extinct since 1919.,,,,,were hardy very much.,,meat was very delicious. ,,,,harmed to agrarian fields very much.,very adaptable.,,,,,,,,,,The suit of foals was red first years of life. In winter suit became lighter.,"Horses had dun suit with dark mane and tail, often with dark strip along back and zebra-like limbs.",,,,,133,,270,,"Tarpans were a bit lower, than domestic horses, differed from them with wide chest with steep ribs and big head with short muzzle and bulging forhead. Chsracteristic for tarpans were short and almost direct-standing mane and short tail.  Read more: http://thehorses.ru/text/text_126.htm#ixzz4DSMtOEff",,,,domestic,variety,prehistoric steppe horse,,,"last horse died near Askania-Nova, Kherson steppes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,No Information,extinct,extinct,critical,
Ukraine,Horse,Thoroughbred,for improving existing and creating new breeds.,eng.,,Thoroughbred,Chystokrovna verkhova,"Racing, Riding (sports)",The horses of the breed often have strangles and bleeding from the lungs.,"Horses of this breed is very demanding to keeping conditions, nutrition and care. Violation of optimal parameters leads to significant delay in growth of youngsters, sharp decline in their racing class and descendants' quality.",,,,,Mares of this breed have relatively low reproductive ability - 60-65 foals per 100 mares., ,"The most precious traits of Thoroughbred horses are high agility, steady transfer of breed-specific traits to descendants, early maturity.",,,,,,,,,,,,,,,"Bay, red, black and grey.",,,,,163,160,,,"Modern horses of Thoroughbred horse breed are of great stature, with well-developed body, dry structure of the body, strong muscles, energetic movements. The exterior faults of this breed include goat knees (over at the knees), sloping croupe, upright pasterns, curb, ring and side bones and so on.",Locally adapted,,,domestic,breed,imported; exotic,,imported to Ukraine at the end of XVIII century.,6 horse breeding farms in the south and south-eastern part of Ukraine and 1 breeding farm in the central part.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ukrainian agility record of this breed horses is 59.2 seconds at the distance 1000 meters (stallion Grader, 1956, Dibrovskiy horse-breeding farm). Horses of this breed can have speed 70 km/h.",,,,international,No Information,atRisk,critical,,notAtRisk
Ukraine,Horse,Torian,Best crosses are done when cross Torian mares with Trakenian stallions.,eng.,"Originates from the name of breeding plant ""Tori"" in Estonia, where this breed was created.",,Torijska,"DraughtPower, GeneralCrossbreeding","There are three types in the breed: massive, lightened, basic.","When tested for maximum carrying capacity, Torian horses had excellent results, compared to such breeds, as Arden and local Estonian. Besides power, Torian horses revealed good ability to trotting and high endurance.",,,,,"Some mares gave birth during their life to 16—17 foals, and Hilda mare - 23 foals. Sometimes mares give offspring, when they are over 30 years.", ,"Torian horses are calm, easy lend itself to riding training, not balky.",http://kohuku.ru/porodi/tyajeloupryajnie/595-tokiyskaya.html,,,Endurance and high adaptability is characteristic for the breed.,,,,,,,,,,,"Horse colour is red and brown (up to 60%) with white patches at head and limbs, bay (up to 34%), less common is black and roan.",,,,,157,146,580,540,"Torian horses are short-legged. Alongside with large length and depth of body they have long croup, might, boldly marked muscles, especially at forearm, proportional head with wide forehead, wide nose, large nosdrils and wide interjawbone space. They have muscular, not long, usually equal to head neck; chest is wide, round and deep.",Locally adapted,,,domestic,breed,The Torian breed is a multi-breed mix created as a result of crossbreeding of local Estonian horses with Western breeds. Officially approbated in 1950.,,,1 breeding plant in western part of Ukraine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,local,No Information,atRisk,critical,,
Ukraine,Horse,Trakenian,show riding and show jumping.,,"Named after horse breeding farm, where it was bred (Trakennen).",Trakehner,,"Carting, Riding (sports)","The only warm-blooded breed, which is pure-bred.","Horses of the breed look like Thoroughbred horses very much, which took considerable part at the creating of the Trakenian breed.",,,,strong hooves.,, ,"On the whole trakenians appears to be aristoctratic, are characterised with bravity, but pliable to training. These horses are light at motion, jumpy and very beautiful. Exclusively rhythmical at allur. Pace and trot of theirs are light, with wide space capturing.",,,,Endurant.,,,,,,,,,,,"Suit is bay, black, dark bay, red, grey.",,,,,168,162,,,"Horses are characterised with considerable massiveness and angularity. The elegant dry head with big clever eyes, straight or concave profile, wide forehead is admitted perfect by experts.",Locally adapted,,1974,domestic,breed,imported; exotic,,,"Kiyv, Poltava, Lugansk and Mikolayiv (in 2014 only one breeding farm in Donetsk (eastern) region).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,international,No Information,atRisk,critical,,notAtRisk
Ukraine,Horse,Ukrainian Saddle,,eng.,The name derives from the country of origin and direction of productivity.,,Ukrayinska Verhova,Riding (sports),belong to sport saddle type.,,,,high adaptable.,,high reproductive ability., ,Calm character.,http://wikipage.com.ua/1x2f33.html,"63.5% of blood D-system of the breed constitute alleles agm, de and dk.",,unlike other horse saddle breeds are undemandable to keeping conditions.,,,,,,,,,,"uni coloured: bay, chestnut or brown",,,,,,165,160,,,"light animals with elegant and well balanced movements, harmonious body build and strong constitution. Characteristic traits are proportional with straight profile head, long highly set neck, extrimely deep and wide chest, straight back, long, well muscled croup, strong limbs. Exterior faults are sloping croup, sabre-liked limbs.",Native,y,1971,domestic,breed,"complex reproductive crossbreeding of purebred Trakenian, Hannover, Thoroughbred and especially Russian Saddle (with their elegant forms) stallions with Hungarian and improved local mares.",1990,,21 breeding farms (2014) in different regions of Ukraine (all over the country).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Liveliness record belongs to Hohlatka mare, which overcame the distance 1600 m for 1 min 40 sec.",,,,local,No Information,atRisk,endangered,,
